"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Fibroblast","Mono-FCN1-S100A8-S100A9","COL4A5","CD44",0.00999161244262292,0,"COL4A5_CD44","COL4A5 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid","COL4A5","CD44",0.00291728011885062,0,"COL4A5_CD44","COL4A5 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid-CLEC10A-APC","COL4A5","CD44",0.00999283410058353,0,"COL4A5_CD44","COL4A5 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Other T","COL4A5","CD44",0.0050901305582138,0,"COL4A5_CD44","COL4A5 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SMC_myoFibroblast","COL4A5","CD44",0.00600897263792656,0,"COL4A5_CD44","COL4A5 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","B cell_plasma","COL6A1","CD44",0.00183687437858558,0.01,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","B cell_plasma","COL6A1","CD44",0.000407808981430142,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","B cell_plasma","COL6A1","CD44",0.0117053488993575,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","B cell_plasma","COL6A1","CD44",0.00727460706428286,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","C6-SLC2A1-like","COL6A1","CD44",0.0271103200660375,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","C6-SLC2A1-like","COL6A1","CD44",0.006139773587681,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","C6-SLC2A1-like","COL6A1","CD44",0.152072223016306,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","C6-SLC2A1-like","COL6A1","CD44",0.0998790479273579,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","C7-APOBEC3A-like","COL6A1","CD44",0.0239283404815137,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","C7-APOBEC3A-like","COL6A1","CD44",0.00540546354748281,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","C7-APOBEC3A-like","COL6A1","CD44",0.136277753605986,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","C7-APOBEC3A-like","COL6A1","CD44",0.0889368665883267,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","CD8 T","COL6A1","CD44",0.0160655897608133,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","CD8 T","COL6A1","CD44",0.00360676040446199,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CD8 T","COL6A1","CD44",0.0950941703575974,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","CD8 T","COL6A1","CD44",0.0610486532585602,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Cell cycle cell","COL6A1","CD44",0.0142379720483835,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Cell cycle cell","COL6A1","CD44",0.00319185845988131,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Cell cycle cell","COL6A1","CD44",0.0850534185249701,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Cell cycle cell","COL6A1","CD44",0.0543866277163438,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Epithelia","COL6A1","CD44",0.00162920130042572,0.02,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Epithelia","COL6A1","CD44",0.000361644435157854,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Epithelia","COL6A1","CD44",0.0103935848059087,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Epithelia","COL6A1","CD44",0.00645613198422354,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Fibroblast","COL6A1","CD44",0.00657475396403295,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Fibroblast","COL6A1","CD44",0.00146508750388926,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A1","CD44",0.0408553021936198,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Fibroblast","COL6A1","CD44",0.0256773146012282,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-Cycling","COL6A1","CD44",0.0190590967860883,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Mac-Cycling","COL6A1","CD44",0.00428892848456304,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-Cycling","COL6A1","CD44",0.111149650799033,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-Cycling","COL6A1","CD44",0.0718121340256327,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-FOLR2-LYVE1-resident","COL6A1","CD44",0.00577850904487102,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Mac-FOLR2-LYVE1-resident","COL6A1","CD44",0.00128685440732293,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-FOLR2-LYVE1-resident","COL6A1","CD44",0.0360581523544879,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","COL6A1","CD44",0.0226203040556344,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-OLFML3-CX3CR1-resident","COL6A1","CD44",0.0178742919754427,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Mac-OLFML3-CX3CR1-resident","COL6A1","CD44",0.00401854667511326,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","COL6A1","CD44",0.104851973905958,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","COL6A1","CD44",0.0675738535836031,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-TNF-CCL4-inflammatory","COL6A1","CD44",0.0223471508631345,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Mac-TNF-CCL4-inflammatory","COL6A1","CD44",0.00504194680432628,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-TNF-CCL4-inflammatory","COL6A1","CD44",0.128247955145614,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory","COL6A1","CD44",0.0834270701339662,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mono-FCN1-S100A8-S100A9","COL6A1","CD44",0.0326092504773424,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Mono-FCN1-S100A8-S100A9","COL6A1","CD44",0.00741756683758677,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mono-FCN1-S100A8-S100A9","COL6A1","CD44",0.178273288222127,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9","COL6A1","CD44",0.118342626814685,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Myeloid","COL6A1","CD44",0.00967755713862189,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Myeloid","COL6A1","CD44",0.00216174900714845,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid","COL6A1","CD44",0.0591723963768085,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Myeloid","COL6A1","CD44",0.0374552356429318,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Myeloid-CLEC10A-APC","COL6A1","CD44",0.0326131464572535,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Myeloid-CLEC10A-APC","COL6A1","CD44",0.00741847612957848,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid-CLEC10A-APC","COL6A1","CD44",0.178291379940931,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","COL6A1","CD44",0.118355512585784,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Other T","COL6A1","CD44",0.0168007588339153,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","Other T","COL6A1","CD44",0.0037739942548669,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Other T","COL6A1","CD44",0.099081557393892,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Other T","COL6A1","CD44",0.0637089860303147,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","SMC_myoFibroblast","COL6A1","CD44",0.0197914864312811,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","SMC_myoFibroblast","COL6A1","CD44",0.00445631887970508,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SMC_myoFibroblast","COL6A1","CD44",0.115005942403594,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","SMC_myoFibroblast","COL6A1","CD44",0.07441789270502,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","B cell_plasma","COL6A2","CD44",0.00413883092524121,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","B cell_plasma","COL6A2","CD44",0.0118252534532803,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","B cell_plasma","COL6A2","CD44",0.0085464128556243,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","C6-SLC2A1-like","COL6A2","CD44",0.059206105032744,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","C6-SLC2A1-like","COL6A2","CD44",0.153406795714616,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","C6-SLC2A1-like","COL6A2","CD44",0.115457770217611,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","C7-APOBEC3A-like","COL6A2","CD44",0.052460125374811,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","C7-APOBEC3A-like","COL6A2","CD44",0.137496191930723,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","C7-APOBEC3A-like","COL6A2","CD44",0.103004178407554,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","CD8 T","COL6A2","CD44",0.0355635488807575,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CD8 T","COL6A2","CD44",0.0959853124216494,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","CD8 T","COL6A2","CD44",0.0710488338267453,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Cell cycle cell","COL6A2","CD44",0.0315890591378058,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Cell cycle cell","COL6A2","CD44",0.0858593949476507,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Cell cycle cell","COL6A2","CD44",0.063369173674382,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Epithelia","COL6A2","CD44",0.00367186095241836,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Epithelia","COL6A2","CD44",0.0105001949770485,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Epithelia","COL6A2","CD44",0.00758593877061079,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Fibroblast","COL6A2","CD44",0.0147265843877002,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A2","CD44",0.0412613397738694,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Fibroblast","COL6A2","CD44",0.0300689807774373,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-Cycling","COL6A2","CD44",0.0420349085922962,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-Cycling","COL6A2","CD44",0.112172600335805,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-Cycling","COL6A2","CD44",0.0834188042656213,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-FOLR2-LYVE1-resident","COL6A2","CD44",0.0129559757607931,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-FOLR2-LYVE1-resident","COL6A2","CD44",0.0364183240377505,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","COL6A2","CD44",0.0265033432347989,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-OLFML3-CX3CR1-resident","COL6A2","CD44",0.0394793005276714,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","COL6A2","CD44",0.105823864209696,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","COL6A2","CD44",0.0785534831748762,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mac-TNF-CCL4-inflammatory","COL6A2","CD44",0.0490883689952675,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-TNF-CCL4-inflammatory","COL6A2","CD44",0.129405356545967,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory","COL6A2","CD44",0.0967154020332168,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Mono-FCN1-S100A8-S100A9","COL6A2","CD44",0.0707418204194416,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mono-FCN1-S100A8-S100A9","COL6A2","CD44",0.179789044600256,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9","COL6A2","CD44",0.136364932152118,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Myeloid","COL6A2","CD44",0.0215928366383119,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid","COL6A2","CD44",0.0597491368933854,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Myeloid","COL6A2","CD44",0.0437708179130295,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Myeloid-CLEC10A-APC","COL6A2","CD44",0.0707499390829308,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid-CLEC10A-APC","COL6A2","CD44",0.179807256483534,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","COL6A2","CD44",0.136379476738195,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","Other T","COL6A2","CD44",0.0371572595287827,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Other T","COL6A2","CD44",0.10000593631325,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Other T","COL6A2","CD44",0.074110551282683,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelia","SMC_myoFibroblast","COL6A2","CD44",0.0436109445239688,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SMC_myoFibroblast","COL6A2","CD44",0.116059748617624,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","SMC_myoFibroblast","COL6A2","CD44",0.0864065137415417,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","B cell_plasma","COL6A3","CD44",0.0126267857798453,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","B cell_plasma","COL6A3","CD44",0.00649497412046768,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","C6-SLC2A1-like","COL6A3","CD44",0.16222944336364,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","C6-SLC2A1-like","COL6A3","CD44",0.0900753391223544,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","C7-APOBEC3A-like","COL6A3","CD44",0.145561127677429,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","C7-APOBEC3A-like","COL6A3","CD44",0.0801116060055277,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CD8 T","COL6A3","CD44",0.101903070916771,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","CD8 T","COL6A3","CD44",0.0548242282044703,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Cell cycle cell","COL6A3","CD44",0.0912158542426381,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Cell cycle cell","COL6A3","CD44",0.0488061453464752,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Epithelia","COL6A3","CD44",0.0112129321081716,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Epithelia","COL6A3","CD44",0.00576370722901627,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A3","CD44",0.0439693132203715,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Fibroblast","COL6A3","CD44",0.0229710665505301,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-Cycling","COL6A3","CD44",0.118957026539936,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-Cycling","COL6A3","CD44",0.0645657444899829,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-FOLR2-LYVE1-resident","COL6A3","CD44",0.0388213215851283,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","COL6A3","CD44",0.0202295585656195,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","COL6A3","CD44",0.11227286388313,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","COL6A3","CD44",0.0607271578918044,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mac-TNF-CCL4-inflammatory","COL6A3","CD44",0.137071139019362,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory","COL6A3","CD44",0.075103479530396,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mono-FCN1-S100A8-S100A9","COL6A3","CD44",0.189788830325384,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9","COL6A3","CD44",0.106941927830707,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid","COL6A3","CD44",0.0635899832098668,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Myeloid","COL6A3","CD44",0.0335504039790442,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myeloid-CLEC10A-APC","COL6A3","CD44",0.189807820738257,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","COL6A3","CD44",0.106953722823618,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Other T","COL6A3","CD44",0.106142472864162,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","Other T","COL6A3","CD44",0.0572298501182655,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SMC_myoFibroblast","COL6A3","CD44",0.123046693844075,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"SMC_myoFibroblast","SMC_myoFibroblast","COL6A3","CD44",0.0669275218357877,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Epithelia","B cell_plasma","COL9A2","CD44",0.000147038971475321,0,"COL9A2_CD44","COL9A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
