"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.71068342851485e-31,1.46154334611982,0.838,0.578,1.2746816480788e-26,"9","TKT"
8.03094516175266e-31,1.17321720093498,0.929,0.776,1.79258726955481e-26,"9","LRRFIP1"
1.04599815412136e-30,2.46779539491799,0.455,0.147,2.33477247981429e-26,"9","SIDT2"
1.08402161402681e-30,0.968501373387304,0.974,0.927,2.41964464466925e-26,"9","RPL8"
1.16313782996332e-30,2.96316439743149,0.234,0.04,2.59623995026113e-26,"9","CHST7"
1.29453370901681e-30,1.04802553749896,0.942,0.864,2.88952869189642e-26,"9","RPL26"
1.43221063960085e-30,1.04639677775251,0.961,0.81,3.19683736865305e-26,"9","PFDN5"
1.49484192165917e-30,2.48940732423861,0.318,0.072,3.33663665333544e-26,"9","MDM1"
6.24134723433263e-30,2.41371499839037,0.494,0.173,1.39313111617539e-25,"9","ARAP2"
7.07693566402849e-30,1.68474117513,0.747,0.443,1.5796428095678e-25,"9","HCK"
7.87982401315621e-30,1.36287181022579,0.812,0.476,1.7588555179766e-25,"9","NCF2"
1.03269892373937e-29,1.94330858131161,0.643,0.306,2.30508726767865e-25,"9","DOK2"
1.78786148342652e-29,0.986647316916357,0.896,0.658,3.99068561715633e-25,"9","TIMP1"
1.82447034949828e-29,1.09867092086641,0.916,0.874,4.0724002671151e-25,"9","FCER1G"
2.29877722908462e-29,2.15692386059128,0.506,0.189,5.13110065303977e-25,"9","CD300LF"
3.12536325958931e-29,2.62936416087769,0.318,0.076,6.97612333172929e-25,"9","BATF3"
3.42810167972359e-29,2.29583397217649,0.403,0.116,7.65186575931102e-25,"9","TMEM154"
3.53682197755533e-29,2.57562276032742,0.344,0.089,7.89454033610125e-25,"9","CKB"
4.7784747523093e-29,1.44004528036704,0.786,0.477,1.06660334946296e-24,"9","CASP1"
9.7540677325601e-29,1.90844413965134,0.571,0.235,2.17720545858474e-24,"9","TRAF3IP3"
1.37275454744694e-28,2.08418979833719,0.526,0.209,3.06412542535631e-24,"9","FAM45A"
1.56261625374461e-28,2.13258587557908,0.532,0.208,3.48791573998334e-24,"9","SIGLEC10"
1.73755593240575e-28,1.83917007450958,0.578,0.241,3.87839859672287e-24,"9","NOTCH2"
2.00005453385223e-28,2.6438801855086,0.201,0.032,4.46432172501157e-24,"9","CD244"
2.69888801908274e-28,2.90500584718424,0.266,0.056,6.02418794739458e-24,"9","TSPAN32"
9.27610275163998e-28,2.20487416651316,0.468,0.167,2.07051889519356e-23,"9","GNG2"
1.20867478227843e-27,1.6630164423961,0.747,0.465,2.69788298152369e-23,"9","MBD2"
1.34473254996233e-27,2.30955228281429,0.474,0.169,3.00157752477092e-23,"9","PRAM1"
1.64653951362925e-27,2.37554494294946,0.481,0.178,3.67524084837184e-23,"9","UNC119"
2.22371612908948e-27,3.07011580048027,0.175,0.026,4.96355677174064e-23,"9","MRVI1"
3.61579124159831e-27,1.4911714939229,0.753,0.45,8.07080763037158e-23,"9","SLC7A7"
4.1327294113985e-27,3.12628407607764,0.247,0.05,9.22466531918259e-23,"9","FAM117B"
4.55409777071873e-27,1.33070802863379,0.857,0.582,1.01652016340213e-22,"9","RNF149"
5.59635491466575e-27,0.619630669092465,0.974,0.971,1.24916238050254e-22,"9","RPL28"
6.23702571344726e-27,1.40187512879233,0.799,0.541,1.39216650949856e-22,"9","PRELID1"
8.68840008319053e-27,0.883008661883176,0.961,0.907,1.93933778256896e-22,"9","RPS12"
8.71781987828049e-27,1.9498384983974,0.532,0.211,1.94590457503099e-22,"9","SSH2"
2.45838417570355e-26,1.93489038664385,0.532,0.22,5.4873593185879e-22,"9","SECTM1"
2.75352857012363e-26,0.901357157615576,0.909,0.738,6.14615112137295e-22,"9","EEF1D"
2.99613120276029e-26,1.79339859845434,0.604,0.285,6.68766445768124e-22,"9","SELPLG"
3.21928899729043e-26,1.37490319168947,0.812,0.513,7.18577497085196e-22,"9","DUSP6"
4.68878597145356e-26,1.18502550203109,0.825,0.621,1.04658391668815e-21,"9","CCNI"
4.95675349818882e-26,0.811094103472695,0.935,0.879,1.10639694833073e-21,"9","OAZ1"
5.8414507713724e-26,2.79633925285882,0.221,0.042,1.30387022667803e-21,"9","TBC1D8"
6.00861457919467e-26,0.813109507711594,0.974,0.912,1.34118286022204e-21,"9","RPS23"
