"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.98285440967004e-11,0.383718217412027,0.088,0.189,4.42592932782449e-07,"0","SLC35C2"
2.02158507610154e-11,0.290141770554739,0.922,0.967,4.51238004836625e-07,"0","SAT1"
2.03459149794668e-11,0.364003481249838,0.086,0.184,4.54141168256678e-07,"0","ARHGEF3"
2.09098281977569e-11,0.268752416948648,0.078,0.175,4.66728275202131e-07,"0","NUP54"
2.10744456310346e-11,0.55918179222904,0.102,0.211,4.70402700930323e-07,"0","OXR1"
2.11301615421685e-11,0.430848450431009,0.159,0.298,4.71646335782744e-07,"0","SYMPK"
2.17695149626614e-11,0.42840365966526,0.117,0.232,4.85917343481565e-07,"0","BCL2L1"
2.20660371605448e-11,0.393847181559206,0.152,0.285,4.92536015460521e-07,"0","POR"
2.23956383903986e-11,0.266473023058616,0.149,0.281,4.99893044512088e-07,"0","ATXN3"
2.29680706107979e-11,0.375558459734768,0.166,0.308,5.12670304103619e-07,"0","SAMD4B"
2.31192689173988e-11,0.363500604327657,0.142,0.271,5.16045201505258e-07,"0","STK11"
2.32542762926676e-11,0.427352625251679,0.181,0.327,5.19058701128633e-07,"0","AP3D1"
2.35362490028888e-11,0.302088135287852,0.132,0.255,5.2535261399348e-07,"0","PTCD3"
2.37935958084415e-11,0.274474793952603,0.075,0.169,5.31096852040223e-07,"0","SLC2A4RG"
2.3917158623679e-11,0.339816792019801,0.126,0.247,5.33854897639138e-07,"0","SART1"
2.54332311751036e-11,0.257277498764082,0.272,0.468,5.67695153059487e-07,"0","NR3C1"
2.55146068682984e-11,0.29108506267483,0.166,0.306,5.69511539907288e-07,"0","TNKS2"
2.60619424144055e-11,0.312620124696003,0.284,0.49,5.81728616631945e-07,"0","PREX1"
2.61694812745574e-11,0.254779373804881,0.174,0.318,5.84128991529395e-07,"0","PML"
2.6306637825651e-11,0.298175565691236,0.089,0.191,5.87190462906357e-07,"0","HMGCL"
2.63462950680026e-11,0.305281089869285,0.068,0.159,5.88075652212886e-07,"0","CHD1L"
2.6439652424758e-11,0.408296275521292,0.07,0.161,5.90159481773022e-07,"0","NACC1"
2.66018931046016e-11,0.447326080764663,0.136,0.26,5.93780855987813e-07,"0","DOCK5"
2.78525784719956e-11,0.399239376697823,0.163,0.301,6.21697404073413e-07,"0","MED15"
2.80228210132712e-11,0.506279110792836,0.2,0.358,6.25497387837227e-07,"0","ATP6V1A"
2.8120586762093e-11,0.392018319995566,0.163,0.302,6.27679617116678e-07,"0","WDR45B"
2.89170948979809e-11,0.417534840161777,0.155,0.289,6.45458475217831e-07,"0","ARIH2"
2.91294055995595e-11,0.342585834544577,0.093,0.196,6.50197462387768e-07,"0","OSBP"
2.9199413771057e-11,0.450182058360513,0.209,0.37,6.51760114783763e-07,"0","PDIA4"
2.93007157586085e-11,0.483119035910118,0.122,0.24,6.54021276447901e-07,"0","CRLF3"
2.9309803405993e-11,0.413885945896965,0.201,0.356,6.54224121825169e-07,"0","KLF3"
2.9840686777164e-11,0.52020002304637,0.089,0.191,6.66073969553078e-07,"0","WDR45"
3.03583248097889e-11,0.35707132192928,0.041,0.116,6.77628168079299e-07,"0","CFAP36"
3.04516499405541e-11,0.575140973621468,0.072,0.164,6.79711278323107e-07,"0","RFK"
3.07329159707067e-11,0.347963145998573,0.242,0.422,6.85989417382144e-07,"0","YTHDC1"
3.15403869251058e-11,0.355068166794638,0.165,0.303,7.04012976555287e-07,"0","FRYL"
3.20496471234044e-11,0.268555057922062,0.336,0.568,7.15380173441509e-07,"0","ADPGK"
3.20584803541682e-11,0.46540327743156,0.13,0.252,7.15577339985389e-07,"0","ATG4B"
3.27427674080513e-11,0.366994639544864,0.049,0.13,7.30851311315112e-07,"0","PCBD2"
3.35222608635317e-11,0.315430937756864,0.087,0.185,7.48250384734891e-07,"0","RNF220"
3.44147076019595e-11,0.344251332238923,0.221,0.383,7.68170688383339e-07,"0","SLC43A3"
3.51452435120484e-11,0.563756254815991,0.097,0.205,7.84476980432432e-07,"0","GOSR2"
3.60567802664712e-11,0.337833780988065,0.105,0.212,8.04823392327903e-07,"0","UGGT1"
3.66437417160625e-11,0.410211628813661,0.05,0.131,8.17924958844231e-07,"0","ATPAF1"
3.73668315821518e-11,0.722643902845685,0.084,0.185,8.34065047745211e-07,"0","SCAF1"
3.75149864879789e-11,0.372263682840375,0.067,0.157,8.37372013398177e-07,"0","PISD"
3.80031838862983e-11,0.337791162645261,0.193,0.344,8.48269067526064e-07,"0","SUSD6"
3.83559697630258e-11,0.410833012442521,0.101,0.207,8.56143601080499e-07,"0","SLC44A1"
3.85208378567393e-11,0.351252171896674,0.048,0.128,8.59823621800277e-07,"0","TMEM41A"
3.88762503422404e-11,0.283809669329884,0.166,0.304,8.67756783889148e-07,"0","CREB1"
3.91397658731197e-11,0.529224377832076,0.191,0.347,8.73638714053904e-07,"0","PEPD"
3.95433372639282e-11,0.462130819888709,0.245,0.425,8.82646831068141e-07,"0","KIAA0930"
3.95910756809174e-11,0.454865920367125,0.12,0.237,8.83712400273758e-07,"0","CPSF6"
4.07278593374828e-11,0.321101676274989,0.178,0.321,9.09086548271954e-07,"0","ELF2"
4.08425785325541e-11,0.292067563698654,0.037,0.111,9.1164719542514e-07,"0","C12orf43"
4.13425394973425e-11,0.629985279286299,0.124,0.244,9.22806824120182e-07,"0","SNX8"
4.14514875028796e-11,0.488639505815941,0.14,0.264,9.25238652551774e-07,"0","NOTCH2"
4.15998997794682e-11,0.292631806390413,0.109,0.219,9.28551362977509e-07,"0","CCSAP"
4.17165806012196e-11,0.434153581062028,0.124,0.242,9.31155795599822e-07,"0","AFG3L2"
4.19022378424507e-11,0.275729115902306,0.075,0.168,9.35299850881343e-07,"0","RPS6KB1"
4.28756492971943e-11,0.51512321016144,0.113,0.226,9.57027367962675e-07,"0","PBX2"
4.3946065319492e-11,0.332386608954198,0.066,0.155,9.8092012399638e-07,"0","SERTAD3"
4.52982184761699e-11,0.435716943929593,0.108,0.218,1.01110153460659e-06,"0","WSB2"
4.62169478389983e-11,0.314646822925071,0.148,0.274,1.03160849271428e-06,"0","LRRC58"
4.74469736742979e-11,0.328732471464231,0.077,0.171,1.059063899384e-06,"0","TFE3"
4.8883160010085e-11,0.518737026218759,0.057,0.139,1.09112101458511e-06,"0","MTRF1L"
4.89895992334101e-11,0.318127746559369,0.292,0.492,1.09349684448895e-06,"0","PRKAR1A"
4.90832204509973e-11,0.301871631534457,0.103,0.208,1.09558656368671e-06,"0","UBP1"
4.99730381592235e-11,0.342519124903667,0.084,0.182,1.11544818475203e-06,"0","YKT6"
5.03125489555167e-11,0.292441065386565,0.106,0.214,1.12302640523609e-06,"0","CHID1"
5.04784891905236e-11,0.341355241105637,0.087,0.185,1.12673035722168e-06,"0","MYO1E"
5.06327729485257e-11,0.261018563064818,0.058,0.141,1.13017412498404e-06,"0","FOPNL"
5.09945697513815e-11,0.30130272495923,0.072,0.163,1.13824979142059e-06,"0","XPOT"
5.18854703809889e-11,0.591756069797408,0.268,0.466,1.15813558437405e-06,"0","SPINT2"
5.28005713893699e-11,0.459741891854525,0.068,0.159,1.17856155398213e-06,"0","FAF1"
5.39067454695083e-11,0.319856546481384,0.065,0.154,1.20325246562489e-06,"0","MOCS2"
5.41133475280519e-11,0.439728397702958,0.153,0.286,1.20786403017365e-06,"0","CRK"
5.45384877102846e-11,0.346270223991786,0.071,0.161,1.21735358418126e-06,"0","TFDP2"
5.47423973775863e-11,0.554281287467501,0.118,0.231,1.2219050518651e-06,"0","C1GALT1"
5.57813923963157e-11,0.322862073880911,0.135,0.256,1.24509645967816e-06,"0","NFATC3"
5.61721229223032e-11,0.565712994418412,0.108,0.218,1.25381795574873e-06,"0","SLAIN2"
5.66190521641549e-11,0.332142311136047,0.047,0.125,1.2637938633561e-06,"0","UBA5"
5.75128705800741e-11,0.257495702615309,0.07,0.157,1.28374478421783e-06,"0","OPTN"
5.83898118956675e-11,0.636394127576969,0.158,0.293,1.30331899132319e-06,"0","DHX29"
5.88964968683889e-11,0.356873682296126,0.034,0.104,1.31462870659931e-06,"0","NFKBIL1"
5.89174518929098e-11,0.282066950957803,0.255,0.435,1.31509644370164e-06,"0","TECR"
5.89809453986082e-11,0.366151524928295,0.053,0.134,1.31651368224233e-06,"0","MAPKAPK5-AS1"
6.00153465244908e-11,0.450463594200541,0.061,0.147,1.33960254977316e-06,"0","RABGGTA"
6.24876729902875e-11,0.528823569826083,0.041,0.115,1.39478734881621e-06,"0","BTBD10"
6.34657265445531e-11,0.471887340904995,0.155,0.29,1.41661848220097e-06,"0","BROX"
6.41298579366985e-11,0.325202677777507,0.118,0.231,1.43144255900505e-06,"0","CPSF7"
6.51601108422462e-11,0.542260645032289,0.22,0.392,1.45443883410978e-06,"0","TIAL1"
6.54052262051208e-11,0.494160145639563,0.114,0.225,1.4599100541245e-06,"0","ANAPC13"
6.65236623378588e-11,0.265968728757962,0.037,0.109,1.48487466704335e-06,"0","KYAT3"
6.72568935945324e-11,0.661668184854979,0.068,0.158,1.50124112192356e-06,"0","VPS26B"
6.76240901365125e-11,0.278952570818917,0.075,0.166,1.5094373159371e-06,"0","TMEM214"
6.91453270345885e-11,0.255271579495385,0.092,0.192,1.54339284473905e-06,"0","SSBP3"
6.9549199137052e-11,0.472753984709376,0.253,0.442,1.55240767393814e-06,"0","LARP1"
7.0480646184884e-11,0.262368593354322,0.087,0.184,1.5731985034928e-06,"0","GNG2"
7.24614811564287e-11,0.301924523359842,0.092,0.192,1.61741272089265e-06,"0","RSBN1"
7.25473317444649e-11,0.561260403288197,0.138,0.263,1.6193289918682e-06,"0","SEPT11"
7.26694895374836e-11,0.417284758911713,0.287,0.485,1.62205567596617e-06,"0","TPR"
7.27413631305652e-11,0.281144731894721,0.145,0.271,1.62365996643735e-06,"0","TMX3"
7.60469709841665e-11,0.696081304829218,0.091,0.192,1.69744443933758e-06,"0","WDR41"
7.60962425740616e-11,0.271859970883767,0.066,0.153,1.69854423049563e-06,"0","WASHC5"
7.88699588239614e-11,0.296179809691505,0.152,0.28,1.76045635090964e-06,"0","UFL1"
7.93300702984772e-11,0.393390641922521,0.077,0.169,1.77072649913231e-06,"0","WDR55"
7.97399993094748e-11,0.367978509445624,0.189,0.338,1.77987652458679e-06,"0","LNPEP"
8.05747359030115e-11,0.293216404404122,0.075,0.165,1.79850868009112e-06,"0","UNC45A"
8.25159574987952e-11,0.268249532836109,0.043,0.117,1.84183868733061e-06,"0","SLC35A2"
8.36020293631338e-11,0.476949339911509,0.187,0.336,1.86608089741451e-06,"0","MIA3"
8.48442809002030e-11,0.308551097515215,0.135,0.255,1.89380919397343e-06,"0","NSMAF"
8.49632052861641e-11,0.303584702897183,0.089,0.188,1.89646370519247e-06,"0","TIMM44"
8.51109691906381e-11,0.275622185108575,0.037,0.109,1.89976194330423e-06,"0","CCDC58"
8.52063842995149e-11,0.376342104299062,0.144,0.27,1.90189170394947e-06,"0","SMARCA4"
8.533613325546e-11,0.348515054654922,0.15,0.278,1.90478783039512e-06,"0","OSBPL11"
8.55940587284469e-11,0.544282015257692,0.08,0.175,1.91054498487766e-06,"0","GFPT1"
8.92303700848173e-11,0.251436434410766,0.143,0.269,1.99171109066321e-06,"0","CASP8"
8.9903502657939e-11,0.672897610613891,0.09,0.189,2.00673608282786e-06,"0","FBXW2"
9.03802321490978e-11,0.47760151375572,0.213,0.38,2.01737716180001e-06,"0","PPP2R1A"
9.67996859341858e-11,0.318622475684294,0.126,0.242,2.16066578973696e-06,"0","UPF1"
1.00983734134999e-10,0.391402488814624,0.121,0.235,2.25405792962731e-06,"0","KIAA0368"
1.02129353602823e-10,0.328491892642874,0.084,0.179,2.27962930176862e-06,"0","CDCP1"
1.03061241534362e-10,0.476435564389973,0.084,0.18,2.30042997228849e-06,"0","ARFRP1"
1.09276664897854e-10,0.296109619160728,0.129,0.247,2.43916443718501e-06,"0","CLDND1"
1.09576140323014e-10,0.533374209304304,0.057,0.139,2.44584902815e-06,"0","SYT11"
1.11191456396796e-10,0.411632530191605,0.26,0.451,2.48190449823288e-06,"0","PTBP1"
1.11930638590249e-10,0.457427494330203,0.145,0.271,2.49840378397296e-06,"0","TROVE2"
1.20293374647667e-10,0.334696963307884,0.07,0.156,2.68506841551058e-06,"0","GPD2"
1.26231371369528e-10,0.792462786182868,0.11,0.219,2.81761044033923e-06,"0","PNPO"
1.30011038934559e-10,0.484259495182007,0.097,0.199,2.90197640005828e-06,"0","HNRNPLL"
1.30256701581361e-10,0.331508092515991,0.175,0.315,2.90745983599756e-06,"0","SFSWAP"
1.32178593048631e-10,0.595477486536388,0.173,0.315,2.9503583754385e-06,"0","NCK1"
1.33185261839282e-10,0.47806826478486,0.172,0.31,2.9728282295146e-06,"0","DUSP3"
1.34137168317839e-10,0.452012035341565,0.088,0.185,2.99407573402248e-06,"0","TRAPPC11"
1.34789059203243e-10,0.326148056947105,0.169,0.304,3.00862659047558e-06,"0","DDX42"
1.35491732074646e-10,0.628987915406461,0.091,0.189,3.02431095163816e-06,"0","PGRMC2"
1.39288132502676e-10,0.321602843632973,0.113,0.221,3.10905040559224e-06,"0","PLOD1"
1.39635497290165e-10,0.316112275267279,0.213,0.372,3.11680393501376e-06,"0","SEC14L1"
1.40011188296671e-10,0.295630556057145,0.114,0.223,3.12518973396999e-06,"0","AP1G1"
1.43542603578778e-10,0.496667646046351,0.111,0.218,3.20401445448191e-06,"0","ELL"
1.43791166708109e-10,0.407365372889772,0.167,0.301,3.20956263209169e-06,"0","GRIPAP1"
1.4428871422082e-10,0.287095551278699,0.033,0.101,3.22066839012292e-06,"0","ENDOD1"
1.47008420508363e-10,0.25609852099204,0.039,0.109,3.28137495416716e-06,"0","IL21R"
1.47204581699482e-10,0.342151634607556,0.034,0.102,3.28575346811414e-06,"0","CCDC127"
1.47285313735214e-10,0.361427441438472,0.127,0.245,3.28755548788371e-06,"0","LTN1"
1.49976015624583e-10,0.320390245900626,0.099,0.201,3.34761464475631e-06,"0","GTF2A1"
1.5057366872123e-10,0.292412246797489,0.136,0.254,3.36095485952657e-06,"0","TLR7"
1.51058134802166e-10,0.345749528976338,0.113,0.223,3.37176862691914e-06,"0","DDX52"
1.53218801391486e-10,0.426098652408411,0.089,0.185,3.41999686585937e-06,"0","INO80"
1.53691156262614e-10,0.280013732827792,0.132,0.246,3.43054029893781e-06,"0","NECAP1"
1.54920575145941e-10,0.380348313146523,0.206,0.362,3.45798215783254e-06,"0","KIDINS220"
1.57767269915302e-10,0.277548613766429,0.105,0.209,3.52152323177946e-06,"0","FAM208B"
1.58270611307669e-10,0.286004576742079,0.084,0.18,3.53275831499847e-06,"0","DDX10"
1.59236799450141e-10,0.278408720779546,0.106,0.21,3.55432460052659e-06,"0","NEK7"
1.61186217858282e-10,0.433033383256964,0.182,0.327,3.59783756881471e-06,"0","UBE2Z"
1.62110823500026e-10,0.603304879458407,0.171,0.311,3.61847569134409e-06,"0","SNX1"
1.65363143620761e-10,0.285789754984414,0.232,0.4,3.69107072875902e-06,"0","CNTRL"
1.68622528700086e-10,0.47708496159982,0.169,0.306,3.76382346311462e-06,"0","ZNFX1"
1.6961680444057e-10,0.358126837402263,0.195,0.342,3.78601669191797e-06,"0","ZNF644"
1.7148393381114e-10,0.612537485135367,0.09,0.188,3.82769288659845e-06,"0","FBXL3"
1.75657717933532e-10,0.49968592970162,0.063,0.147,3.92085592199436e-06,"0","BOD1"
1.76093907936047e-10,0.375130563371479,0.249,0.422,3.9305921190405e-06,"0","ST8SIA4"
1.79063527158224e-10,0.299161926653611,0.15,0.274,3.99687698969872e-06,"0","MSL1"
1.79334244213955e-10,0.382252255421973,0.093,0.19,4.00291966509968e-06,"0","GGA3"
1.80547496466543e-10,0.656164173859962,0.043,0.115,4.03000066862971e-06,"0","TRUB2"
1.84504315897387e-10,0.418099352258382,0.226,0.392,4.11832083514558e-06,"0","ANAPC5"
1.84892626199727e-10,0.378159291316997,0.196,0.346,4.1269883094041e-06,"0","KHSRP"
1.8511928869408e-10,0.429071291923656,0.127,0.243,4.13204764294056e-06,"0","MAPK14"
1.88183816354512e-10,0.502652816783912,0.206,0.357,4.20045096484905e-06,"0","CEBPA"
1.90579788955611e-10,0.465235485984367,0.081,0.174,4.2539314692782e-06,"0","TIMM10B"
1.93439685838089e-10,0.289448967875681,0.108,0.213,4.31776722759198e-06,"0","MBD6"
1.96044122411909e-10,0.265121039260096,0.071,0.158,4.37590085635622e-06,"0","UBQLN2"
2.013738013704e-10,0.504547104945687,0.08,0.172,4.49486462038869e-06,"0","PTS"
2.06812173364292e-10,0.307002565846151,0.128,0.24,4.61625452166435e-06,"0","AC016831.5"
2.07521379016098e-10,0.25413465814239,0.314,0.516,4.63208470101832e-06,"0","ADA2"
2.07612345420699e-10,0.418876179814481,0.037,0.107,4.63411516213542e-06,"0","SMIM13"
2.15683558193557e-10,0.479603800769826,0.092,0.19,4.81427270243839e-06,"0","SH3GLB2"
2.23545053615241e-10,0.259993663572835,0.095,0.194,4.98974914174579e-06,"0","ILKAP"
2.32356903135061e-10,0.583028718502545,0.081,0.174,5.1864384348777e-06,"0","DUSP11"
2.36706050628025e-10,0.438943295470455,0.036,0.105,5.28351575606814e-06,"0","SMIM27"
2.37634737884645e-10,0.491503237031593,0.074,0.161,5.30424498432317e-06,"0","USP18"
2.38927658207939e-10,0.412262146888662,0.212,0.369,5.3331042588594e-06,"0","RIOK3"
2.41381341210249e-10,0.373614497050973,0.281,0.475,5.38787291715396e-06,"0","PJA2"
2.41696275682085e-10,0.518933619782438,0.112,0.218,5.39490256949982e-06,"0","GBP3"
2.43713478799019e-10,0.481156707603816,0.137,0.256,5.43992856027291e-06,"0","MICU1"
2.50927872298084e-10,0.47568783250624,0.107,0.211,5.60096103756552e-06,"0","SEC23B"
2.52980273161681e-10,0.441969212940429,0.074,0.162,5.64677267724188e-06,"0","ACTL6A"
2.63658740451269e-10,0.359552978337272,0.044,0.117,5.88512674561277e-06,"0","KMO"
2.64674297811615e-10,0.351663403663327,0.061,0.143,5.90779500145306e-06,"0","C10orf128"
2.65878712943603e-10,0.277505139377091,0.051,0.127,5.93467875161416e-06,"0","SGF29"
2.67257987439322e-10,0.442323739479488,0.086,0.179,5.9654655376331e-06,"0","ANKRD40"
2.67564169421957e-10,0.443492464045965,0.096,0.194,5.97229982566751e-06,"0","ZYG11B"
2.72428072989753e-10,0.450033510757444,0.15,0.274,6.08086701720428e-06,"0","ATL3"
2.74333268637122e-10,0.739320070667623,0.211,0.373,6.1233928892492e-06,"0","TCEAL4"
2.81298378625125e-10,0.274877910171772,0.073,0.16,6.27886110929141e-06,"0","SDCCAG3"
2.82221189685154e-10,0.344153279784958,0.102,0.201,6.29945917496232e-06,"0","SRGAP2B"
2.88469687530047e-10,0.273700637177001,0.074,0.162,6.43893189535818e-06,"0","RANBP3"
2.89757813922801e-10,0.310436542647722,0.288,0.477,6.46768416457084e-06,"0","CHD4"
2.91639544129371e-10,0.290278092406887,0.095,0.193,6.50968626451169e-06,"0","KDM4B"
2.95124457793846e-10,0.55508373577063,0.134,0.252,6.58747302241645e-06,"0","TLK2"
2.98574659829105e-10,0.559999580670593,0.144,0.269,6.66448498204544e-06,"0","ARFGEF1"
3.00105841088622e-10,0.460853918924951,0.188,0.333,6.69866247893913e-06,"0","AGFG1"
3.01806443005127e-10,0.26356484178667,0.075,0.163,6.73662161431743e-06,"0","PHRF1"
3.03802958244648e-10,0.417641777222935,0.104,0.205,6.78118583097879e-06,"0","TCEAL9"
3.06614605339955e-10,0.512264148582503,0.128,0.245,6.84394460579314e-06,"0","LUC7L2"
3.07995271418393e-10,0.316928909081398,0.045,0.118,6.87476245332995e-06,"0","KCTD17"
3.10164167077711e-10,0.357155950944519,0.173,0.305,6.92317437334159e-06,"0","GIMAP7"
3.10547789122362e-10,0.317718970762324,0.047,0.121,6.93173720100025e-06,"0","ELF4"
3.1246522278698e-10,0.382068384567878,0.061,0.142,6.97453623782819e-06,"0","RCC1L"
3.13866693074364e-10,0.408952529047018,0.044,0.116,7.00581845611289e-06,"0","EEF1AKMT2"
3.19239745199896e-10,0.25868729837538,0.034,0.101,7.12575035260687e-06,"0","PRR11"
3.2139012400709e-10,0.588818297747218,0.082,0.175,7.17374895796226e-06,"0","UFSP2"
3.22798013290111e-10,0.28131624993749,0.052,0.13,7.20517445464858e-06,"0","SMPD4"
3.24236491285352e-10,0.366340179496486,0.098,0.198,7.23728272198034e-06,"0","CDC16"
3.28477216080626e-10,0.27132865152587,0.048,0.122,7.33193994013566e-06,"0","DGCR2"
3.37617906323714e-10,0.290544751624254,0.05,0.126,7.53596928705163e-06,"0","ASRGL1"
3.46241615426746e-10,0.390465609972126,0.227,0.388,7.7284590979404e-06,"0","CLIP1"
3.48353975360001e-10,0.478989198586791,0.04,0.109,7.77560908401059e-06,"0","DUS3L"
3.55135176543309e-10,0.490491700207689,0.244,0.419,7.92697227562321e-06,"0","CRTAP"
3.64670355227831e-10,0.334389448066477,0.072,0.158,8.13980699904043e-06,"0","AKAP8"
3.64752149157907e-10,0.360442218580766,0.071,0.157,8.14163272135364e-06,"0","SEH1L"
3.65479803312883e-10,0.492171327231796,0.103,0.204,8.15787468974685e-06,"0","WASHC2A"
3.73211417903529e-10,0.268343327538258,0.104,0.204,8.33045205902468e-06,"0","API5"
3.73867526198821e-10,0.479853405471887,0.049,0.123,8.34509705228387e-06,"0","MMGT1"
3.75641586885033e-10,0.256299021980655,0.044,0.115,8.38469586086083e-06,"0","GMPR"
3.79164827234236e-10,0.380084427934564,0.13,0.247,8.46333810869539e-06,"0","ZNF710"
3.80265020668782e-10,0.371838366055302,0.125,0.237,8.48789552634788e-06,"0","FBXO9"
3.81671671983897e-10,0.394840831801683,0.142,0.263,8.51929339035256e-06,"0","KIN"
3.97785301919624e-10,0.252287831448355,0.037,0.105,8.87896572414792e-06,"0","TFB1M"
3.98767694544395e-10,0.636867826494963,0.034,0.1,8.90089370992543e-06,"0","TOMM34"
4.00650821297638e-10,0.586633168216991,0.036,0.104,8.94292698218457e-06,"0","SWI5"
4.02267314418387e-10,0.370096831114028,0.086,0.178,8.97900872513281e-06,"0","MED1"
4.03782176858327e-10,0.369089538557841,0.183,0.323,9.01282196965472e-06,"0","FUCA2"
4.10329667420898e-10,0.314791162262335,0.185,0.327,9.15896850650187e-06,"0","CORO7"
4.12682719086773e-10,0.256348978334406,0.148,0.271,9.21149097273586e-06,"0","EHMT1"
4.17586559750819e-10,0.292358163794695,0.047,0.12,9.32094960019804e-06,"0","TDRD7"
4.29522422867897e-10,0.459401891003708,0.134,0.252,9.58737000083433e-06,"0","AGAP3"
4.35858227305351e-10,0.372284300009626,0.217,0.375,9.72879149168274e-06,"0","IST1"
4.36640993852882e-10,0.283638507846796,0.396,0.636,9.74626362379017e-06,"0","DPP7"
4.4076956276987e-10,0.561846244137826,0.116,0.223,9.83841741058626e-06,"0","RTL8C"
4.47472763305781e-10,0.282105309146023,0.107,0.209,9.98803954974834e-06,"0","FADS1"
4.50409364803959e-10,0.325190163278687,0.083,0.174,1.00535874317892e-05,"0","CRNKL1"
4.63502287751542e-10,0.537703607391234,0.174,0.312,1.03458345649022e-05,"0","RNF115"
4.70274811314005e-10,0.43769569582827,0.116,0.223,1.04970040633399e-05,"0","PTPN11"
4.75638579013277e-10,0.318880492953578,0.04,0.108,1.06167287221554e-05,"0","MRGBP"
4.75990277157309e-10,0.393742965673541,0.247,0.415,1.06245789764283e-05,"0","RSBN1L"
5.00691006822909e-10,0.375904393403343,0.062,0.142,1.11759239632941e-05,"0","SLC39A11"
5.07353620260135e-10,0.538226176624285,0.097,0.194,1.13246401578265e-05,"0","PIM1"
5.16424081169045e-10,0.531127821626788,0.034,0.1,1.15271019157743e-05,"0","RMI1"
5.19765553772907e-10,0.463921693360173,0.135,0.249,1.1601686925765e-05,"0","RAB3GAP1"
5.31882715488264e-10,0.269207919249784,0.12,0.224,1.18721540924135e-05,"0","SULT1A1"
5.33486881284106e-10,0.497516530447585,0.079,0.168,1.19079606771425e-05,"0","NIT1"
5.34004642888769e-10,0.293200180569368,0.119,0.226,1.19195176339202e-05,"0","LRRK1"
5.34747146894448e-10,0.349537018316724,0.136,0.252,1.1936091065831e-05,"0","KRIT1"
5.43397224257742e-10,0.419999847029826,0.046,0.117,1.21291694426571e-05,"0","DIMT1"
5.66408866970086e-10,0.291327461083499,0.099,0.198,1.26428123196393e-05,"0","NRDE2"
5.7385088122583e-10,0.446616818834842,0.09,0.185,1.28089255198417e-05,"0","CARM1"
5.7444934781988e-10,0.434216767507824,0.06,0.138,1.28222838926875e-05,"0","RUNDC1"
5.77582321774205e-10,0.70524247620044,0.078,0.166,1.2892215004322e-05,"0","TRIM21"
5.85994312224957e-10,0.280772855472247,0.079,0.168,1.30799790431733e-05,"0","AARS"
6.00123134747934e-10,1.01110181082473,0.508,0.534,1.33953484907086e-05,"0","LPAR6"
6.03915777738464e-10,0.410820712505072,0.157,0.284,1.34800040749002e-05,"0","PIEZO1"
6.0687593589072e-10,0.360328188504913,0.189,0.332,1.35460777650168e-05,"0","CD302"
6.07069405200135e-10,0.495105064664939,0.21,0.367,1.35503961934722e-05,"0","SNRNP200"
6.07706912341149e-10,0.44398880142299,0.202,0.352,1.35646259903668e-05,"0","RSRC1"
6.08359419514919e-10,0.42839363680196,0.118,0.224,1.35791906029925e-05,"0","TBC1D15"
6.19845122648699e-10,0.755941091032358,0.116,0.221,1.38355629826416e-05,"0","MAN1A1"
6.24846978372825e-10,0.254154525462752,0.065,0.148,1.39472094042598e-05,"0","ECD"
6.25605258257361e-10,0.338914297748032,0.284,0.467,1.39641349695625e-05,"0","GNB4"
6.26787210814089e-10,0.369489215033115,0.093,0.187,1.39905173325813e-05,"0","RTN1"
6.27303029678661e-10,0.506983366864419,0.077,0.164,1.40020309254574e-05,"0","RAPGEF2"
6.34344542671017e-10,0.277783655874699,0.071,0.154,1.41592045369598e-05,"0","FBXO28"
6.41715454925152e-10,0.406573440506439,0.189,0.331,1.43237306693843e-05,"0","TTC37"
6.43194092236274e-10,0.384019873499862,0.089,0.181,1.43567353328059e-05,"0","TOPBP1"
6.49476397724856e-10,0.261817721547576,0.149,0.269,1.44969626736165e-05,"0","YTHDF3"
6.54530310378327e-10,0.542009482054586,0.067,0.15,1.46097710579546e-05,"0","POLG"
6.67969793416517e-10,0.314688220284807,0.064,0.144,1.49097537588501e-05,"0","MFN1"
6.78284096339194e-10,0.264803959977516,0.041,0.109,1.51399793143871e-05,"0","SFR1"
7.08035354300374e-10,0.40348342023755,0.215,0.37,1.58040571433387e-05,"0","ERBIN"
7.18447014950415e-10,0.253089150448077,0.074,0.159,1.60364558207082e-05,"0","SPPL2B"
7.21532505817561e-10,0.60129777722598,0.06,0.138,1.61053270623538e-05,"0","FLVCR2"
7.22200631576382e-10,0.416159069330618,0.083,0.173,1.61202402974164e-05,"0","SLC4A2"
7.24731929277584e-10,0.322624280170829,0.04,0.107,1.61767413934049e-05,"0","TTC5"
7.32681847108211e-10,0.483355740095564,0.113,0.218,1.63541915093024e-05,"0","PPARD"
7.35052770079909e-10,0.279138353580654,0.096,0.192,1.64071128809536e-05,"0","DCLRE1C"
7.39056318545269e-10,0.252023995488691,0.075,0.16,1.64964760862489e-05,"0","PPP4R1"
7.47785360259139e-10,0.443878908947435,0.236,0.403,1.66913170263442e-05,"0","ASAP1"
7.53372851295411e-10,0.285947540987824,0.113,0.218,1.68160354137649e-05,"0","KPNA1"
7.55270802183786e-10,0.366968073387358,0.043,0.112,1.68583995755443e-05,"0","RUSC1"
7.58820636201212e-10,0.344223351051149,0.051,0.125,1.69376354206473e-05,"0","CASP7"
