"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
3.34839984602135e-11,0.45247171661364,0.097,0.276,7.47396329630426e-07,"BCL2L11"
3.46255380165293e-11,3.46089122900884,0.183,0.083,7.72876634066951e-07,"GBP2"
3.46572203127308e-11,-1.6020946514589,0.038,0.168,7.73583814600465e-07,"IER3"
3.60011931051515e-11,-0.797656727143993,0.023,0.14,8.03582631300087e-07,"PPOX"
3.61565287753553e-11,5.56143186067923,0.056,0.006,8.07049878794707e-07,"MYO1E"
3.71099487175501e-11,-0.717918324338104,0.02,0.135,8.28331165324435e-07,"ZNF248"
3.87913468320333e-11,-1.28163073861614,0.027,0.148,8.65861652637814e-07,"ZFAT"
3.90834835229469e-11,2.48420866482882,0.343,0.257,8.72382435715699e-07,"DEGS1"
4.0329456224422e-11,-0.0911034456636255,0.05,0.191,9.00193792385323e-07,"GOLPH3L"
4.10375779046044e-11,-0.196040319690523,0.065,0.218,9.15999776408675e-07,"EPN2"
4.1039109333667e-11,-4.33216517699824,0.002,0.097,9.16033959436781e-07,"C3orf70"
4.30103297745835e-11,3.72492874202757,0.124,0.041,9.60033570898479e-07,"HIP1R"
4.48770851026785e-11,0.520361021760157,0.19,0.45,1.00170141657689e-06,"RHEB"
4.53045213130851e-11,0.477093258080072,0.16,0.39,1.01124222022937e-06,"STAU1"
4.57429863471272e-11,3.14945623501772,0.169,0.072,1.02102919825423e-06,"SIPA1L1"
4.60205104784677e-11,3.1544622596823,0.21,0.106,1.02722381438988e-06,"ADK"
4.81931887983843e-11,1.36832670352923,0.528,0.559,1.07572016716874e-06,"SF3B1"
4.94171671576737e-11,1.53356826470216,0.53,0.599,1.10304058812643e-06,"TOMM20"
5.17811660511634e-11,0.141574020999666,0.097,0.272,1.15580740742802e-06,"MON2"
5.18330954805323e-11,0.328660793925258,0.102,0.283,1.15696652422096e-06,"KLHDC2"
5.28588440833834e-11,2.97300880595619,0.271,0.168,1.1798622587852e-06,"AIDA"
5.39366395084452e-11,3.03297446002302,0.203,0.1,1.20391973046801e-06,"RAB8B"
5.48204970324702e-11,-0.303017345833266,0.029,0.152,1.22364831426177e-06,"PDK2"
5.67217125445554e-11,-2.05134627612636,0.005,0.101,1.26608534570702e-06,"KHK"
5.68055560801615e-11,3.20197098641518,0.235,0.131,1.26795681726528e-06,"DENND4A"
5.72754637877289e-11,2.6244679931366,0.264,0.159,1.2784456272059e-06,"TPP1"
5.73125122212637e-11,-0.0103036685749025,0.16,0.384,1.27927258529083e-06,"PSMD14"
5.74214223660344e-11,0.293807770997358,0.208,0.478,1.28170356863225e-06,"SRP19"
6.29918941940959e-11,0.241454482529815,0.097,0.275,1.40604207030641e-06,"PTPMT1"
6.39407767446393e-11,2.78800515200605,0.266,0.164,1.42722207771709e-06,"TBCB"
6.85933335988539e-11,0.0698134859779005,0.079,0.241,1.53107179926002e-06,"HSD17B4"
7.04841673736975e-11,0.255769247498968,0.104,0.283,1.5732770999483e-06,"OSBPL9"
7.18952528059092e-11,3.12957067935983,0.131,0.045,1.6047739378807e-06,"DDX60L"
7.30762818498117e-11,2.89523991269509,0.122,0.04,1.63113568716965e-06,"SERPINB6"
7.50260628664089e-11,1.44972048309282,0.526,0.572,1.67465674924111e-06,"ENO1"
7.52467393973076e-11,-0.0860371043236832,0.068,0.22,1.6795824700873e-06,"CINP"
7.7907885097623e-11,-4.41252003704418,0.009,0.107,1.73898190326404e-06,"IGHV4-39"
7.8019059957283e-11,0.197574549762952,0.14,0.346,1.74146343730651e-06,"OXR1"
8.05792527036458e-11,0.0859688327145243,0.072,0.228,1.79860949959808e-06,"LINC02384"
8.25177516044512e-11,2.81141176959602,0.201,0.099,1.84187873356295e-06,"SSBP4"
8.49951634427024e-11,0.181947947892752,0.07,0.223,1.89717704320456e-06,"NF1"
8.55330201258026e-11,2.48801838760931,0.291,0.19,1.90918254222804e-06,"NUB1"
8.66047530822261e-11,-1.81104601025192,0.016,0.122,1.93310469354837e-06,"GPRIN3"
8.70110502489847e-11,-4.49584484956584,0,0.089,1.94217365260759e-06,"C15orf65"
8.73224923668237e-11,-0.248693859326284,0.047,0.183,1.94912535211987e-06,"COX18"
8.87821116744683e-11,-0.207433532983843,0.041,0.171,1.98170551468581e-06,"C7orf49"
8.92489961760318e-11,-2.35719738902601,0.014,0.118,1.99212684364521e-06,"C10orf10"
8.9388103506565e-11,2.01167515469603,0.467,0.47,1.99523185837004e-06,"CD47"
9.05315544785793e-11,1.42876708556137,0.549,0.6,2.02075482751637e-06,"ATRX"
9.20291211338633e-11,2.80227816010882,0.275,0.174,2.05418201282896e-06,"ARHGAP25"
9.29221444002768e-11,0.627566353849884,0.095,0.27,2.07411518515858e-06,"ANAPC13"
9.29309580598045e-11,-2.01433780047243,0.014,0.118,2.0743119148529e-06,"TTC38"
9.34746057345806e-11,0.0995035974810028,0.077,0.234,2.08644667460157e-06,"KLF10"
9.45564361139475e-11,0.259112244006156,0.156,0.38,2.11059421049942e-06,"UFD1"
9.59337344977235e-11,3.6590798115573,0.074,0.014,2.14133688772369e-06,"EPHB6"
9.77700751755177e-11,1.65127396895751,0.51,0.543,2.18232584799273e-06,"PDCD4"
9.80045289264272e-11,-0.386521119305025,0.056,0.197,2.18755909016678e-06,"XPOT"
1.00379740222427e-10,0.110429014806056,0.061,0.207,2.2405761815048e-06,"HBS1L"
1.0132017529025e-10,1.91077000343635,0.424,0.38,2.26156763265366e-06,"NCOR1"
1.08894795172345e-10,0.612889608190401,0.176,0.418,2.43064072304192e-06,"FAM177A1"
1.1130003265799e-10,-0.924496306977482,0.032,0.152,2.48432802895901e-06,"SLFN13"
1.22287169620979e-10,0.496507132358635,0.163,0.386,2.72957191310986e-06,"SP3"
1.23569034721387e-10,-0.108188499633999,0.061,0.205,2.75818442401607e-06,"YARS"
1.25394165316016e-10,-3.15797592314403,0.005,0.098,2.79892316401879e-06,"ST7"
1.30466157991062e-10,0.465671668343228,0.113,0.3,2.9121351125185e-06,"LAGE3"
1.31563821152396e-10,1.82108241372451,0.479,0.499,2.93663605194262e-06,"GSTK1"
1.35255571415103e-10,2.4587568723209,0.269,0.166,3.01903960955652e-06,"SHOC2"
1.40500050954775e-10,0.391646754197554,0.106,0.287,3.13610163736154e-06,"RAB18"
1.40678674334131e-10,-0.0399461447440732,0.032,0.152,3.14008868981213e-06,"NOMO1"
1.45813235915353e-10,0.58765723890845,0.167,0.4,3.25469723886659e-06,"PQBP1"
1.46985203625698e-10,-2.45728756041759,0.002,0.092,3.28085673012921e-06,"EPHX1"
1.4882069556608e-10,-2.77694141073591,0.009,0.106,3.32182674573048e-06,"ABCB9"
1.50014087265517e-10,1.99792664827258,0.451,0.444,3.3484644418536e-06,"CD99"
1.51173811291947e-10,2.26646460989148,0.474,0.478,3.37435064184755e-06,"S100A4"
1.5133760059809e-10,3.25811229121841,0.178,0.082,3.37800658294997e-06,"CCNG2"
1.66894221416391e-10,0.485873956875237,0.163,0.385,3.72524591623527e-06,"ERGIC1"
1.68965056859821e-10,-0.02939172661344,0.054,0.192,3.77146903416807e-06,"CSRP1"
1.75097884905245e-10,3.4465873764005,0.088,0.021,3.90835988896996e-06,"ENDOD1"
1.75399866831549e-10,-0.0434516910290994,0.034,0.155,3.915100427547e-06,"RAB13"
1.75531702409972e-10,3.09349104577548,0.201,0.102,3.91804312949298e-06,"CYB5R4"
1.77816038868393e-10,2.44314596869577,0.325,0.237,3.96903180358139e-06,"LSM14A"
1.830159049464e-10,0.155728480630545,0.257,0.555,4.0850980143086e-06,"XRN1"
1.84510692107768e-10,0.371901166076809,0.126,0.322,4.11846315853749e-06,"MED8"
1.85501319564242e-10,-2.69515167074347,0.007,0.101,4.14057495399345e-06,"FAM13A"
1.87124120377358e-10,0.444243140743401,0.185,0.423,4.176797490943e-06,"CCDC69"
1.88008186924816e-10,3.3762325449085,0.108,0.033,4.19653074034883e-06,"TFEC"
1.88771401612541e-10,2.76190857139893,0.163,0.069,4.21356645539353e-06,"PRKX"
1.9454010591576e-10,0.33919793444765,0.269,0.583,4.34232970414567e-06,"NAA38"
1.95511045171141e-10,2.15006435288215,0.397,0.346,4.36400203926504e-06,"CCDC12"
1.97176407728787e-10,0.420732112965367,0.16,0.378,4.40117459691425e-06,"SLC50A1"
1.97577775689722e-10,-0.0885599521660172,0.041,0.167,4.41013353117029e-06,"EIF2B3"
2.00055099500201e-10,0.00286251703041684,0.093,0.257,4.465429875944e-06,"BAZ2B"
2.00207343683284e-10,0.479501712795964,0.217,0.49,4.46882811835458e-06,"TMEM179B"
2.18900350468256e-10,0.202770974721343,0.05,0.183,4.88607472280194e-06,"EMC9"
2.20833326059854e-10,0.0819358774431733,0.074,0.226,4.92922067098201e-06,"TMEM57"
2.32024820810937e-10,0.599621803689284,0.142,0.35,5.17902602532093e-06,"BAG1"
2.36265103215856e-10,2.23670185815468,0.377,0.314,5.27367336888113e-06,"ITGB2"
2.37214178415333e-10,2.31808550586437,0.327,0.237,5.29485767640865e-06,"DOCK2"
2.40846088969299e-10,1.76396925682267,0.366,0.28,5.37592555188373e-06,"ATP2B1-AS1"
2.4381644407228e-10,0.0668728568121075,0.163,0.378,5.44222684813737e-06,"STARD7"
2.51520449531794e-10,-0.153238643562052,0.555,0.896,5.61418795399918e-06,"SEC62"
2.53094463322648e-10,0.511333665342832,0.102,0.275,5.64932151582482e-06,"C6orf89"
2.53932777039101e-10,0.0675641069296782,0.124,0.311,5.66803351628977e-06,"ARID3A"
2.62217072855756e-10,0.220511859245764,0.041,0.166,5.85294728321332e-06,"EXOSC4"
2.64302088679033e-10,0.333351081894165,0.167,0.391,5.89948692140469e-06,"NARS"
2.64449014961585e-10,0.133026286018792,0.169,0.389,5.90276646295754e-06,"NORAD"
2.66282201469061e-10,1.87319973716354,0.454,0.441,5.9436850189909e-06,"SRSF10"
2.69154819131436e-10,0.368308809029918,0.079,0.236,6.00780471783279e-06,"CBR1"
2.70408804934463e-10,0.304117005726258,0.041,0.166,6.03579493494214e-06,"AC084033.3"
2.72975168783096e-10,0.572462393376328,0.688,0.855,6.09307874240749e-06,"EDF1"
2.81487459756852e-10,0.19833111493106,0.056,0.193,6.28308158923269e-06,"ALDH18A1"
2.84039136222659e-10,0.100893213238708,0.102,0.272,6.34003755962598e-06,"RHBDD1"
2.84903250687096e-10,2.97428937629172,0.223,0.125,6.35932545858668e-06,"BCL7C"
2.95248005104486e-10,-0.0928512006531212,0.061,0.202,6.59023072193724e-06,"POLDIP2"
2.96847794537498e-10,-5.5504708933461,0,0.084,6.6259396218715e-06,"CHAC1"
2.96847794537498e-10,-8.09021560984278,0,0.084,6.6259396218715e-06,"IGHV7-4-1"
3.00268992449745e-10,0.228799790789184,0.079,0.234,6.70230418047076e-06,"C18orf32"
3.00305761393808e-10,2.54693731468339,0.28,0.183,6.70312490007119e-06,"EPB41L4A-AS1"
3.0521036034064e-10,1.76710548603542,0.476,0.502,6.81260045316342e-06,"VAMP8"
3.06441728381083e-10,2.33227801524614,0.205,0.106,6.84008581919416e-06,"STK10"
3.10257695655386e-10,-0.418092778572916,0.079,0.229,6.92526202472388e-06,"GOLGA8A"
3.10284624908093e-10,0.274890937325828,0.052,0.186,6.92586311257355e-06,"TMEM5"
3.12126713099625e-10,-0.420231337642825,0.068,0.211,6.96698036309673e-06,"SRBD1"
3.13815082886608e-10,2.48550679260514,0.332,0.252,7.00466646511197e-06,"PDCD10"
3.15335915858059e-10,2.33814384287123,0.26,0.158,7.03861297786774e-06,"DIAPH1"
3.16885112318234e-10,0.217074104100651,0.081,0.237,7.07319259205529e-06,"CBX4"
3.26449919194001e-10,3.89374775042104,0.093,0.025,7.28668864632929e-06,"SMAGP"
3.33316284855424e-10,3.8282154976318,0.088,0.022,7.43995279425792e-06,"KLF9"
3.37506119900625e-10,-0.374404620481678,0.074,0.222,7.53347410230186e-06,"ATP6V0A1"
3.38339137620501e-10,0.772437143438186,0.165,0.392,7.55206789082721e-06,"HSD17B10"
3.38799263745638e-10,-0.566499830504282,0.034,0.152,7.56233836606638e-06,"AAAS"
3.53638134810973e-10,2.09540387074201,0.406,0.367,7.89355680711572e-06,"SRI"
3.56368346740828e-10,2.46520873108526,0.309,0.218,7.95449786760202e-06,"RHBDF2"
3.78970307002911e-10,2.8697934137419,0.192,0.095,8.45899622261197e-06,"MCRIP1"
3.82998288293311e-10,0.128919680651071,0.129,0.316,8.548904792995e-06,"HERC2"
4.00955879665158e-10,0.551244105614875,0.156,0.372,8.949736190006e-06,"TIMM17B"
4.05085591666549e-10,0.0761150041348246,0.095,0.26,9.04191549158904e-06,"H2AFJ"
4.09824423184386e-10,-0.167182081108307,0.056,0.191,9.14769094989867e-06,"ASPH"
4.1473861076666e-10,-0.517959471573405,0.025,0.134,9.25738053092261e-06,"QDPR"
4.21223911783447e-10,-1.60289318160868,0.011,0.107,9.40213893491832e-06,"SRD5A3"
4.23951988127695e-10,0.0852732998415412,0.178,0.4,9.46303232699828e-06,"MED13L"
4.2746592403947e-10,-0.063293941973996,0.065,0.208,9.541466890485e-06,"UTP11"
4.3419723160669e-10,-0.743441812635742,0.014,0.112,9.69171640669293e-06,"FAM114A1"
4.45471515979066e-10,0.495036777244894,0.034,0.151,9.94336970816873e-06,"TCEAL9"
4.50428761536347e-10,-0.0273400746667538,0.068,0.21,1.00540203862528e-05,"CDK6"
4.50774871497652e-10,-0.233489166927129,0.036,0.155,1.00617459066991e-05,"ZNF664"
4.63835894521314e-10,0.144102063986294,0.084,0.241,1.03532810016103e-05,"POP7"
4.65248511784808e-10,0.159204488295909,0.3,0.627,1.03848120315487e-05,"ROMO1"
4.67899331406181e-10,2.42934500057232,0.282,0.183,1.04439809763174e-05,"LNPEP"
4.74974728137855e-10,-0.0352494055397239,0.045,0.172,1.06019109067651e-05,"YIF1B"
4.93797839298448e-10,3.97907095744943,0.068,0.013,1.10220615709806e-05,"FAM212A"
4.94611283678767e-10,3.1932508066018,0.167,0.075,1.10402184629938e-05,"PQLC1"
5.17396563237696e-10,-0.327684819887132,0.036,0.154,1.15488086880286e-05,"RNF103"
5.2525655870313e-10,-0.519332727044474,0.023,0.129,1.17242516468126e-05,"HMBS"
5.33217950665085e-10,-0.304288244959928,0.023,0.129,1.19019578767954e-05,"SH3PXD2A"
5.40147101350504e-10,0.501183832808398,0.151,0.362,1.20566234492446e-05,"EMC4"
5.40944282647439e-10,-0.118650629503212,0.059,0.195,1.20744173329735e-05,"ATPAF1"
5.50239724251441e-10,3.97802038136946,0.097,0.028,1.22819008850164e-05,"CD96"
5.66091810592626e-10,0.482634626469019,0.203,0.454,1.2635735304238e-05,"BUD23"
5.80724409343353e-10,-1.55333206863796,0.014,0.11,1.2962349540953e-05,"HIST1H3H"
5.81412558603467e-10,-0.157745586556612,0.065,0.206,1.2977709720588e-05,"SND1-IT1"
5.86043378717476e-10,2.66853490100265,0.343,0.269,1.30810742563528e-05,"STRBP"
5.893620522656e-10,-0.0612121594051969,0.052,0.183,1.31551503686205e-05,"DPAGT1"
5.90398181676113e-10,0.483983232248645,0.12,0.302,1.31782778131925e-05,"HSD17B12"
5.91895208356139e-10,-0.0807681683596235,0.056,0.191,1.32116929457174e-05,"KIFAP3"
6.07765356260132e-10,-3.28799237408581,0.002,0.087,1.35659305170824e-05,"ICAM4"
6.10123274134728e-10,1.49825007620729,0.506,0.544,1.36185616019613e-05,"RBM3"
6.14982131079497e-10,2.87513830454568,0.223,0.126,1.37270161478254e-05,"STK24"
6.27184027364986e-10,0.426852997030868,0.149,0.357,1.39993746748138e-05,"CLPP"
6.49645149844298e-10,0.388714233701619,0.16,0.375,1.45007293896746e-05,"DUS1L"
6.58874606683921e-10,-9.86526290481306,0.002,0.086,1.47067400957918e-05,"IGLV3-27"
6.69086416048703e-10,0.423824687140875,0.217,0.475,1.49346778926231e-05,"TIMM8B"
6.6917420502173e-10,0.316730901411109,0.106,0.277,1.493663743029e-05,"CBWD1"
6.83079696877338e-10,2.94215606616948,0.165,0.074,1.52470219139991e-05,"ADAM8"
7.17515392878287e-10,0.247309798317205,0.065,0.207,1.60156610844362e-05,"SLC39A4"
7.27818563166178e-10,2.64163292652995,0.298,0.209,1.62456381484323e-05,"IDI1"
7.54360680270026e-10,0.47646887802245,0.16,0.375,1.68380847443073e-05,"NDUFV1"
7.71442288769268e-10,-3.11514983384768,0.005,0.091,1.72193633276188e-05,"CABLES1"
7.77846021337036e-10,-0.785130961200549,0.014,0.11,1.7362301042264e-05,"TST"
8.0742459165874e-10,0.304308466746501,0.21,0.458,1.80225243104147e-05,"UBALD2"
8.11470968383005e-10,0.19923351396516,0.088,0.244,1.81128434852771e-05,"CD320"
8.15635032385048e-10,0.707483024226538,0.12,0.302,1.82057895578667e-05,"PRCP"
8.40801247799619e-10,0.221607852525658,0.271,0.571,1.87675246521353e-05,"RALY"
8.41578003884651e-10,0.0722956120050204,0.111,0.279,1.87848626247093e-05,"CST3"
8.47955576083774e-10,-1.00267155442078,0.023,0.126,1.89272164137659e-05,"USP40"
8.56758933872408e-10,0.0124185421422314,0.052,0.181,1.9123716162966e-05,"YKT6"
8.59856716097508e-10,2.67068453520316,0.3,0.211,1.91928617600125e-05,"ARID4A"
8.74753651417065e-10,1.5930340414358,0.508,0.558,1.95253762532803e-05,"PAPOLA"
8.85936998350208e-10,0.439019755956909,0.248,0.542,1.9774999740175e-05,"TMEM167A"
8.91762015174899e-10,0.249375195255129,0.061,0.197,1.99050199407189e-05,"CDKN2A"
9.0242743394462e-10,2.53340628551027,0.271,0.174,2.01430827530779e-05,"LRMP"
9.24067282352434e-10,2.00564435085266,0.35,0.268,2.06261058093887e-05,"MACF1"
9.25595602474055e-10,0.407755408862508,0.099,0.263,2.06602194428234e-05,"RAB30-AS1"
9.26825257456072e-10,2.78323651779755,0.138,0.054,2.0687666571677e-05,"PIK3C2B"
9.28152801053285e-10,5.19820440958813,0.061,0.01,2.07172986723104e-05,"PRKCE"
9.2827406879975e-10,0.196473103701267,0.131,0.318,2.07200054896792e-05,"GARS"
9.32297796533527e-10,2.63877754547842,0.242,0.145,2.08098191164249e-05,"TWF2"
9.40564608240098e-10,-0.0632738312084777,0.043,0.164,2.09943426205272e-05,"AC099343.3"
9.54007467333226e-10,0.551437024521142,0.115,0.294,2.12944006783449e-05,"STX5"
9.66257246524623e-10,-0.448807851860686,0.023,0.126,2.15678279996761e-05,"RAPGEF2"
9.72042986106314e-10,-1.97372201711445,0.009,0.099,2.1696971492879e-05,"LIN52"
9.78876131930016e-10,-0.192644135169471,0.056,0.187,2.18494941408099e-05,"BRCA2"
9.84042001307875e-10,3.47085057570938,0.113,0.038,2.19648015111931e-05,"RRM2B"
9.88674638981274e-10,2.36874868097605,0.296,0.207,2.2068206616701e-05,"PTEN"
1.00489847563028e-09,-0.157837422504624,0.047,0.172,2.24303388745434e-05,"EML2"
1.01818504703007e-09,-1.56428886816781,0.014,0.108,2.27269084347582e-05,"FZD3"
1.02075578508945e-09,3.61938488820915,0.113,0.038,2.27842898789816e-05,"WEE1"
1.0422749492332e-09,1.91002383641506,0.341,0.261,2.32646191418343e-05,"MKNK2"
1.05696091431686e-09,3.33384230771933,0.113,0.038,2.35924245684667e-05,"PYHIN1"
1.07797603800481e-09,0.0390730899919207,0.061,0.196,2.40615031443054e-05,"EIF2B4"
1.10206242735756e-09,4.62754014406696,0.113,0.038,2.4599135441048e-05,"DUSP4"
1.10209054253486e-09,0.679855455291936,0.138,0.334,2.45997629999207e-05,"PSMD12"
1.10625504312309e-09,-2.43123876173173,0.009,0.098,2.46927188175504e-05,"RAB3D"
1.16415328890026e-09,0.0999664316590509,0.07,0.21,2.59850655615427e-05,"PIK3C2A"
1.17531608320498e-09,4.49659569648888,0.059,0.01,2.62342302932183e-05,"AMPD3"
1.17778640533019e-09,0.280475751362078,0.237,0.518,2.62893703533751e-05,"NDUFA6"
1.22259860824167e-09,-0.10993523192713,0.095,0.249,2.72896235345623e-05,"SLC5A3"
1.24218276471815e-09,1.96896103672036,0.388,0.33,2.77267614912738e-05,"RNMT"
1.25097227486553e-09,2.54677063146418,0.341,0.273,2.79229521472736e-05,"OSTF1"
1.29138346076652e-09,-0.000551583134176692,0.056,0.187,2.88249702277695e-05,"TVP23B"
1.33574491814026e-09,1.40777465326534,0.526,0.556,2.98151623178087e-05,"SMCHD1"
1.36628900841929e-09,0.328998360834295,0.041,0.159,3.0496936956927e-05,"RIOK2"
1.41641115778398e-09,0.310097870507547,0.102,0.266,3.16157134528962e-05,"HSCB"
1.42062922372489e-09,-3.01983570142243,0.005,0.088,3.17098649027632e-05,"RHBDD3"
1.42760214403792e-09,0.320283268558634,0.192,0.421,3.18655074570703e-05,"TRIP11"
1.44720727974835e-09,0.504545081313468,0.09,0.247,3.23031136912628e-05,"NDUFAF2"
1.45783314771464e-09,1.58926176880251,0.454,0.439,3.25402936901384e-05,"CLK1"
1.50819137006108e-09,-4.47670673727296,0,0.078,3.36643395711333e-05,"TGFBR3L"
1.51011483529795e-09,2.63643395160843,0.223,0.129,3.37072732386855e-05,"PIP4K2A"
1.5371944208251e-09,-1.4011103359477,0.025,0.128,3.4311716667237e-05,"PYGB"
1.54624357369823e-09,-0.399568836790606,0.032,0.141,3.45137028085181e-05,"SLC7A7"
1.5946903703335e-09,-0.130068606082488,0.038,0.154,3.5595083756214e-05,"CDC34"
1.64155531025489e-09,2.56965766682611,0.296,0.209,3.66411560801994e-05,"PHF11"
1.75209428659596e-09,-0.112860096393214,0.052,0.177,3.91084965711085e-05,"KIAA0930"
1.77448076218135e-09,2.63377059000308,0.269,0.177,3.96081850926499e-05,"IFT57"
1.78465030551062e-09,0.214227949432094,0.047,0.17,3.98351794693027e-05,"PTRH2"
1.80754330344988e-09,-0.128074719471663,0.147,0.333,4.03461740763048e-05,"ENTPD4"
1.84641927326499e-09,-4.75993571570331,0,0.077,4.12139245985477e-05,"AMPD1"
1.93441271564654e-09,0.543734592674754,0.151,0.352,4.31780262259465e-05,"OPTN"
1.9902731058353e-09,1.78154181376453,0.42,0.396,4.44248859953498e-05,"PHB2"
1.9956151524198e-09,0.394980087033127,0.077,0.22,4.45441258171623e-05,"TARSL2"
2.00944510828353e-09,0.182212840423864,0.043,0.161,4.48528242619967e-05,"GDE1"
2.12109820530736e-09,-0.162493789350526,0.027,0.132,4.73450330406656e-05,"ABCC4"
2.14015838700787e-09,-2.12947420904767,0.009,0.096,4.77704753564026e-05,"SYCE1L"
2.16336895234454e-09,-2.46664326511136,0.005,0.087,4.82885583852825e-05,"PLA2G2D"
2.18431395011076e-09,2.41700116567844,0.339,0.268,4.87560716804223e-05,"TANK"
2.18564425594251e-09,2.50426177407001,0.264,0.172,4.87857654368928e-05,"PPP6R1"
2.19920207831931e-09,-0.441539021610309,0.018,0.114,4.90883895901653e-05,"FAM8A1"
2.20506549110307e-09,0.158675411656518,0.056,0.184,4.92192668269116e-05,"EVI5"
2.20587521918852e-09,2.91479004276345,0.196,0.104,4.92373407675068e-05,"GPATCH11"
2.22763733917424e-09,2.6406448654729,0.063,0.012,4.97230930477083e-05,"CCDC28B"
2.23021147957661e-09,-1.23605459637732,0.009,0.096,4.97805504356294e-05,"TVP23C"
2.23161294664173e-09,2.37433836682153,0.253,0.158,4.981183258199e-05,"SPTAN1"
2.26008326777881e-09,-4.40889574055151,0,0.076,5.04473186200908e-05,"CDC6"
2.26992740867401e-09,0.0454048035581964,0.047,0.168,5.06670496890125e-05,"ARFGAP1"
2.27904926261576e-09,-1.04508539127576,0.007,0.091,5.08706585908463e-05,"PDE4A"
2.29944035164384e-09,-5.87296761997208,0.429,0.734,5.13258080890422e-05,"IGHA1"
