"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.0128023481593695,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Other T","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.00369543356132643,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.00399796337568387,0.02,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C7-APOBEC3A-like","C7-APOBEC3A-like","TGFB1","TGFbR1_R2",0.00670058879357784,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"CD8 T","C7-APOBEC3A-like","TGFB1","TGFbR1_R2",0.00245443664278662,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Cell cycle cell","C7-APOBEC3A-like","TGFB1","TGFbR1_R2",0.00200051966955616,0.04,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Endothelia","C7-APOBEC3A-like","TGFB1","TGFbR1_R2",0.00734684845243134,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-Cycling","C7-APOBEC3A-like","TGFB1","TGFbR1_R2",0.00484254440822106,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-OLFML3-CX3CR1-resident","C7-APOBEC3A-like","TGFB1","TGFbR1_R2",0.0042998124893483,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid","C7-APOBEC3A-like","TGFB1","TGFbR1_R2",0.00171947221527543,0.04,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","TGFB1","TGFbR1_R2",0.00609546133705476,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C7-APOBEC3A-like","Cell cycle cell","TGFB1","TGFbR1_R2",0.00328073656363441,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"CD8 T","Cell cycle cell","TGFB1","TGFbR1_R2",0.00119912295804557,0.02,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Endothelia","Cell cycle cell","TGFB1","TGFbR1_R2",0.00359758188033491,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-Cycling","Cell cycle cell","TGFB1","TGFbR1_R2",0.00236874100369584,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-OLFML3-CX3CR1-resident","Cell cycle cell","TGFB1","TGFbR1_R2",0.00210267670811685,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid-CLEC10A-APC","Cell cycle cell","TGFB1","TGFbR1_R2",0.00298352691041158,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C7-APOBEC3A-like","Fibroblast","TGFB1","TGFbR1_R2",0.00271667209742187,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Endothelia","Fibroblast","TGFB1","TGFbR1_R2",0.00297835072622368,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-Cycling","Fibroblast","TGFB1","TGFbR1_R2",0.00196516418389706,0.04,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-OLFML3-CX3CR1-resident","Fibroblast","TGFB1","TGFbR1_R2",0.00174538780993473,0.04,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid-CLEC10A-APC","Fibroblast","TGFB1","TGFbR1_R2",0.00247207353069071,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C6-SLC2A1-like","Mac-Cycling","TGFB1","TGFbR1_R2",0.0022465110240412,0.04,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C7-APOBEC3A-like","Mac-Cycling","TGFB1","TGFbR1_R2",0.0102956203643756,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"CD8 T","Mac-Cycling","TGFB1","TGFbR1_R2",0.00377997208477588,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Cell cycle cell","Mac-Cycling","TGFB1","TGFbR1_R2",0.00308167142134249,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Endothelia","Mac-Cycling","TGFB1","TGFbR1_R2",0.0112872151839611,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-Cycling","Mac-Cycling","TGFB1","TGFbR1_R2",0.00744816428674261,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-FOLR2-LYVE1-resident","Mac-Cycling","TGFB1","TGFbR1_R2",0.00264654898674489,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-OLFML3-CX3CR1-resident","Mac-Cycling","TGFB1","TGFbR1_R2",0.0066153467595337,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mono-FCN1-S100A8-S100A9","Mac-Cycling","TGFB1","TGFbR1_R2",0.0024593944788627,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid","Mac-Cycling","TGFB1","TGFbR1_R2",0.0026491391381174,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid-CLEC10A-APC","Mac-Cycling","TGFB1","TGFbR1_R2",0.00936888934207925,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Other T","Mac-Cycling","TGFB1","TGFbR1_R2",0.00269768186841988,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Mac-Cycling","TGFB1","TGFbR1_R2",0.00292051422855666,0.04,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C6-SLC2A1-like","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00271106386456793,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C7-APOBEC3A-like","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.0124039447481044,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"CD8 T","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00456017787288678,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Cell cycle cell","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00371828230111551,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Endothelia","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.0135976087702575,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-Cycling","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00897868006051399,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-FOLR2-LYVE1-resident","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00319356033573277,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-OLFML3-CX3CR1-resident","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00797610293087716,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mono-FCN1-S100A8-S100A9","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00296783824427225,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00319668412581286,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.0112896036653983,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Other T","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.0032552273036991,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00352277528471433,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C6-SLC2A1-like","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00617232315021102,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C7-APOBEC3A-like","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.0278941326450667,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"CD8 T","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.010357712161644,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00845457216918783,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Endothelia","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.0305621378510802,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-Cycling","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.0202791922153531,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-FOLR2-LYVE1-resident","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00726634239021731,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-OLFML3-CX3CR1-resident","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.0180377445183776,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mono-FCN1-S100A8-S100A9","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00675470515130711,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00727342091487901,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.0254240141591785,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Other T","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00740606959668369,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00799217862985333,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C6-SLC2A1-like","Myeloid","TGFB1","TGFbR1_R2",0.00174151528684357,0.02,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C7-APOBEC3A-like","Myeloid","TGFB1","TGFbR1_R2",0.00799575613686049,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"CD8 T","Myeloid","TGFB1","TGFbR1_R2",0.00293128062501633,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Cell cycle cell","Myeloid","TGFB1","TGFbR1_R2",0.00238938862587912,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Endothelia","Myeloid","TGFB1","TGFbR1_R2",0.00876654085056156,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-Cycling","Myeloid","TGFB1","TGFbR1_R2",0.00578065752603341,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-FOLR2-LYVE1-resident","Myeloid","TGFB1","TGFbR1_R2",0.00205181319114397,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-OLFML3-CX3CR1-resident","Myeloid","TGFB1","TGFbR1_R2",0.0051333281953724,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mono-FCN1-S100A8-S100A9","Myeloid","TGFB1","TGFbR1_R2",0.00190663587684819,0.02,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid","Myeloid","TGFB1","TGFbR1_R2",0.00205382247908757,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid-CLEC10A-APC","Myeloid","TGFB1","TGFbR1_R2",0.00727451925431428,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Other T","Myeloid","TGFB1","TGFbR1_R2",0.00209147952397069,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Myeloid","TGFB1","TGFbR1_R2",0.00226517443294208,0.03,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00299842489138189,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.0137045907454523,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"CD8 T","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00504254595923114,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Cell cycle cell","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.004111963929583,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Endothelia","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.0150227457494745,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-Cycling","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00992377057484953,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-FOLR2-LYVE1-resident","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00353188277811075,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00881660162534511,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mono-FCN1-S100A8-S100A9","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00328232666528584,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00353533632554444,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.0124748786594793,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Other T","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00360005908587809,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00389503396234667,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"C7-APOBEC3A-like","SMC_myoFibroblast","TGFB1","TGFbR1_R2",0.00287955856641898,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Endothelia","SMC_myoFibroblast","TGFB1","TGFbR1_R2",0.00315752989771812,0.03,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mac-Cycling","SMC_myoFibroblast","TGFB1","TGFbR1_R2",0.0020797728508783,0.04,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Myeloid-CLEC10A-APC","SMC_myoFibroblast","TGFB1","TGFbR1_R2",0.00261897506919837,0.03,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","C6-SLC2A1-like","TGFB2","TGFbR1_R2",0.00127756159282815,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","C7-APOBEC3A-like","TGFB2","TGFbR1_R2",0.000604800574159733,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Cell cycle cell","TGFB2","TGFbR1_R2",0.000295247773651649,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Epithelia","TGFB2","TGFbR1_R2",8.49692882671082e-05,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Fibroblast","TGFB2","TGFbR1_R2",0.00024591282400297,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Mac-Cycling","TGFB2","TGFbR1_R2",0.000932192444481414,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","TGFB2","TGFbR1_R2",0.00112514581643511,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","TGFB2","TGFbR1_R2",0.0025648077675617,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Myeloid","TGFB2","TGFbR1_R2",0.000722513590992261,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","TGFB2","TGFbR1_R2",0.00124453410383935,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"SMC_myoFibroblast","SMC_myoFibroblast","TGFB2","TGFbR1_R2",0.000259409763423983,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"B cell_plasma","Epithelia","TGFB1","ACVR1B_TGFbR2",0.000151439181882598,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"C6-SLC2A1-like","Epithelia","TGFB1","ACVR1B_TGFbR2",0.000670828418293465,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"C7-APOBEC3A-like","Epithelia","TGFB1","ACVR1B_TGFbR2",0.00309166622397095,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"CD8 T","Epithelia","TGFB1","ACVR1B_TGFbR2",0.0011299383602993,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Cell cycle cell","Epithelia","TGFB1","ACVR1B_TGFbR2",0.000920749457394242,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Endothelia","Epithelia","TGFB1","ACVR1B_TGFbR2",0.00339026437555061,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Fibroblast","Epithelia","TGFB1","ACVR1B_TGFbR2",0.000103618271488702,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Mac-Cycling","Epithelia","TGFB1","ACVR1B_TGFbR2",0.00223216135804403,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Mac-FOLR2-LYVE1-resident","Epithelia","TGFB1","ACVR1B_TGFbR2",0.000790503213980649,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Mac-OLFML3-CX3CR1-resident","Epithelia","TGFB1","ACVR1B_TGFbR2",0.00198142049388276,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Mono-FCN1-S100A8-S100A9","Epithelia","TGFB1","ACVR1B_TGFbR2",0.000734506046044574,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Myeloid","Epithelia","TGFB1","ACVR1B_TGFbR2",0.000791278296996683,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
